"","s","e","temp"
"712",2559600,2563200,3.530040202
"713",2563200,2566800,2.335877194
"714",2566800,2570400,0.967885864
"715",2570400,2574000,-0.48069291
"716",2574000,2577600,-1.911087682
"717",2577600,2581200,-3.225726357
"718",2581200,2584800,-4.334887062
"719",2584800,2588400,-5.162816641
"720",2588400,2592000,-5.652899536
"721",2592000,2595600,-5.771524382
"722",2595600,2599200,-5.510384248
"723",2599200,2602800,-4.887053115
"724",2602800,2606400,-3.943798598
"725",2606400,2610000,-2.744711114
"726",2610000,2613600,-1.371344477
"727",2613600,2617200,0.082835571
"728",2617200,2620800,1.518816993
"729",2620800,2624400,2.838787752
"730",2624400,2628000,3.95280309
"731",2628000,2631600,4.784919352
"732",2631600,2635200,5.278376058
"733",2635200,2638800,5.399472641
"734",2638800,2642400,5.139875075
"735",2642400,2646000,4.517194516
"736",2646000,2649600,3.573797814
"737",2649600,2653200,2.373930206
"738",2653200,2656800,0.999345607
"739",2656800,2660400,-0.456258309
"740",2660400,2664000,-1.893621446
"741",2664000,2667600,-3.214684456
"742",2667600,2671200,-4.329272932
"743",2671200,2674800,-5.161247021
"744",2674800,2678400,-5.653697079
"745",2678400,2682000,-5.772830835
"746",2682000,2685600,-5.510286575
"747",2685600,2689200,-4.883713996
"748",2689200,2692800,-3.935582401
"749",2692800,2696400,-2.730296706
"750",2696400,2700000,-1.349817094
"751",2700000,2703600,0.111919778
"752",2703600,2707200,1.555398299
"753",2707200,2710800,2.882304453
"754",2710800,2714400,4.002227436
"755",2714400,2718000,4.838825508
"756",2718000,2721600,5.335035621
"757",2721600,2725200,5.456971301
"758",2725200,2728800,5.196242557
"759",2728800,2732400,4.570538976
"760",2732400,2736000,3.622435525
"761",2736000,2739600,2.416501643
"762",2739600,2743200,1.034909923
"763",2743200,2746800,-0.428156965
"764",2746800,2750400,-1.87292046
"765",2750400,2754000,-3.200804551
"766",2754000,2757600,-4.321155303
"767",2757600,2761200,-5.157423425
"768",2761200,2764800,-5.652388241
"769",2764800,2768400,-5.77206659
"770",2768400,2772000,-5.508039613
"771",2772000,2775600,-4.878038149
"772",2775600,2779200,-3.924746033
"773",2779200,2782800,-2.712902058
"774",2782800,2786400,-1.324897368
"775",2786400,2790000,0.144832344
"776",2790000,2793600,1.596238143
"777",2793600,2797200,2.930474708
"778",2797200,2800800,4.056638259
"779",2800800,2804400,4.897966293
"780",2804400,2808000,5.397076294
"781",2808000,2811600,5.519885924
"782",2811600,2815200,5.257946871
"783",2815200,2818800,4.629032574
"784",2818800,2822400,3.675938924
"785",2822400,2826000,2.463578889
"786",2826000,2829600,1.074568275
"787",2829600,2833200,-0.396397207
"788",2833200,2836800,-1.848990859
"789",2836800,2840400,-3.184090756
"790",2840400,2844000,-4.310536581
"791",2844000,2847600,-5.151346984
"792",2847600,2851200,-5.648973411
"793",2851200,2854800,-5.769231873
"794",2854800,2858400,-5.503644027
"795",2858400,2862000,-4.870027257
"796",2862000,2865600,-3.911292706
"797",2865600,2869200,-2.692532326
"798",2869200,2872800,-1.296592682
"799",2872800,2876400,0.181563514
"800",2876400,2880000,1.641324425
"801",2880000,2883600,2.983284242
"802",2883600,2887200,4.116019436
"803",2887200,2890800,4.962324181
"804",2890800,2894400,5.464479695
"805",2894400,2898000,5.588197866
"806",2898000,2901600,5.324969735
"807",2901600,2905200,4.692657976
"808",2905200,2908800,3.734292155
"809",2908800,2912400,2.515147996
"810",2912400,2916000,1.11830891
"811",2916000,2919600,-0.360988444
"812",2919600,2923200,-1.821839735
"813",2923200,2926800,-3.164548023
"814",2926800,2930400,-4.297419913
"815",2930400,2934000,-5.1430195
"816",2934000,2937600,-5.6434536
"817",2937600,2941200,-5.764327525
"818",2941200,2944800,-5.497101119
"819",2944800,2948400,-4.859683693
"820",2948400,2952000,-3.895226407
"821",2952000,2955600,-2.669193545
"822",2955600,2959200,-1.264911424
"823",2959200,2962800,0.222102406
"824",2962800,2966400,1.690643783
"825",2966400,2970000,3.040717407
"826",2970000,2973600,4.180353371
"827",2973600,2977200,5.031880102
"828",2977200,2980800,5.537225849
